"OPERATEUR";"CODE_EIC";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"ADRESSE";"NOM_COMMUNE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Enedis";"17X100A100A0001A";"2020";"E";"352380804";"Jean-Baptiste Barre";"27 RUE GABRIEL FAURE";"RENNES";"R";12.19544;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381202";"Henri Fréville Sud-Ouest";"35 RUE YVES NOEL";"RENNES";"R";12.18938;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"38 SQUARE DES HAUTES CHALAIS";"RENNES";"R";12.18692;10
"Enedis";"17X100A100A0001A";"2020";"E";"330631208";"Nansouty 8";"18 RUE LOUIS JACQUES GUICHARD";"BORDEAUX";"I";12.17935;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380504";"Le Gast Est";"4 RUE DU GROS CHENE";"RENNES";"R";12.1719;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380807";"Villeneuve";"17 F RUE LE GUEN DE KERANGAL";"RENNES";"R";12.17041;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630203";"Bacalan 3";"274 RUE BLANQUI";"BORDEAUX";"R";12.16497;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380603";"Le Gallet-Les Longs Champs Nord";"2 SQUARE LA GRANDE CHARBONNIERE";"RENNES";"R";12.16241;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630506";"Hôtel de Ville-Quinconces 6";"9 IMPASSE BARBOT";"BORDEAUX";"R";12.1571;12
"Enedis";"17X100A100A0001A";"2020";"E";"831370506";"Cathédrale";"6 RUE HOCHE";"TOULON";"T";12.14615;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"22 RUE VICTOR SCHOELCHER";"RENNES";"R";12.14096;12
"Enedis";"17X100A100A0001A";"2020";"E";"831370905";"Élisa-La Pivotte";"13 AVENUE AMIRAL RAVEL";"TOULON";"R";12.13266;12
"Enedis";"17X100A100A0001A";"2020";"E";"330630704";"Villa Primerose Parc Bordelais-Caudéran 4";"31 RUE DE LA TOUR D AUVERGNE";"BORDEAUX";"R";12.12569;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380504";"Le Gast Est";"1 RUE DE JINAN";"RENNES";"T";12.12187;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340604";"Marne";"51 AVENUE DE LA MARNE";"ORLÉANS";"R";12.10385;10
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"17 RUE DU CLOS DES ERMITES";"SURESNES";"T";12.08948;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"2 RUE JULIE D ANGENNES";"RENNES";"R";12.08688;11
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"5 RUE DE PICARDIE";"RENNES";"R";12.07707;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380402";"Cimetière du Nord";"203 D RUE SAINT MALO";"RENNES";"R";12.06622;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340802";"Bourgogne-Saint-Vincent";"6 RUE DU BRESIL";"ORLÉANS";"T";12.06146;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"9 SQUARE DES HAUTES CHALAIS";"RENNES";"R";12.05982;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630702";"Villa Primerose Parc Bordelais-Caudéran 2";"40 AVENUE GENERAL LECLERC";"BORDEAUX";"I";12.05974;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631205";"Nansouty 5";"103 RUE DUBOURDIEU";"BORDEAUX";"R";12.05681;14
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"7 A RUE BEAUGEARD LANCELOT";"RENNES";"R";12.05653;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"28 D RUE ZACHARIE ROUSSIN";"RENNES";"R";12.05432;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"2 SQUARE DES HAUTES CHALAIS";"RENNES";"R";12.0502;10
"Enedis";"17X100A100A0001A";"2020";"E";"35238XXXX";"Iris fictif de la commune Rennes";"ZONE D AMENA BERNARD DUVAL";"RENNES";"T";12.04769;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730113";"Plateau Nord 1";"1 ALLEE DES PRIMEVERES";"SURESNES";"R";12.0427;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380602";"Michelet";"29 RUE DE BELLEVUE";"RENNES";"R";12.04215;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380306";"Stade Rennais";"10 RUE DES ARTS";"RENNES";"R";12.03636;11
"Enedis";"17X100A100A0001A";"2020";"E";"352381002";"Villejean Sud-Est";"6 AVENUE DU LANGUEDOC";"RENNES";"R";12.03623;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381002";"Villejean Sud-Est";"13 AVENUE GASTON BERGER";"RENNES";"R";12.02578;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380806";"Margueritte";"156 RUE DE L ALMA";"RENNES";"R";12.01917;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341301";"Fiacre-Chenault";"44 RUE EUGENE TURBAT";"ORLÉANS";"R";12.00715;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380604";"Les Longs Champs Sud";"15 RUE PIERRE BELLESCULEE";"RENNES";"R";11.98552;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380801";"Albert de Mun";"4 D RUE BIGOT DE PREAMENEU";"RENNES";"R";11.96435;10
"Enedis";"17X100A100A0001A";"2020";"E";"330631207";"Nansouty 7";"10 RUE GUEPIN";"BORDEAUX";"R";11.96076;15
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"27 AVENUE LOUIS BARTHOU";"RENNES";"R";11.95982;12
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"9 SQUARE DE GUYENNE";"RENNES";"R";11.947;11
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"21 AVENUE SIR WINSTON CHURCHILL";"RENNES";"R";11.93987;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"50 SQUARE DES HAUTES CHALAIS";"RENNES";"R";11.92796;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341601";"Mouillère-Dauphine";"13 ALLEE DES CHENES";"ORLÉANS";"R";11.91839;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380801";"Albert de Mun";"28 RUE DE LA CALIORNE";"RENNES";"R";11.90966;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340602";"Grand Villiers";"45 RUE DU GRAND VILLIERS";"ORLÉANS";"R";11.90662;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380204";"Paris Ouest Martenot";"48 RUE PAUL BERT";"RENNES";"R";11.90412;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380502";"Brno";"29 RUE GUSTAVE CHARPENTIER";"RENNES";"R";11.903;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380606";"Le Bois Perrin";"3 SQUARE DU BOIS PERRIN";"RENNES";"R";11.90159;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"20 RUE DE LORRAINE";"RENNES";"R";11.9006;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380504";"Le Gast Est";"2 RUE ALBERT CAMUS";"RENNES";"R";11.89028;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"4 SQUARE PIERRE MERLAT";"RENNES";"R";11.89018;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380203";"Jean Macé";"16 RUE JEAN MACE";"RENNES";"R";11.87789;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"37 AVENUE SIR WINSTON CHURCHILL";"RENNES";"R";11.85247;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"3 RUE DE PICARDIE";"RENNES";"R";11.83972;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"66 RUE D ILLIERS";"ORLÉANS";"R";11.82148;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380108";"Saint-Louis";"31 B RUE DE DINAN";"RENNES";"T";11.81991;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"7 AVENUE SIR WINSTON CHURCHILL";"RENNES";"R";11.80555;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341202";"Écale-Rives de Loire";"32 RUE JEAN DE LA TAILLE";"ORLÉANS";"R";11.7979;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"1 RUE DU LIMOUSIN";"RENNES";"R";11.79235;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381206";"Saint-Yves";"40 RUE LOUIS HEMON";"RENNES";"R";11.78695;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"2 RUE DU MAINE";"RENNES";"R";11.76526;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630804";"Lestonnat-Monséjour 4";"RUE FERNAND CAZERES";"BORDEAUX";"T";11.75634;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340604";"Marne";"32 AVENUE DE LA MARNE";"ORLÉANS";"R";11.75533;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630306";"Chartrons-Grand Parc 6";"27 RUE HENRI EXPERT";"BORDEAUX";"R";11.74571;12
"Enedis";"17X100A100A0001A";"2020";"E";"330631103";"Capucins-Victoire 3";"4 PLACE GENERAL SARRAIL";"BORDEAUX";"I";11.71902;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380606";"Le Bois Perrin";"15 SQUARE DU BOIS PERRIN";"RENNES";"R";11.70962;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"5 SQUARE YVES LE MOINE";"RENNES";"R";11.69834;10
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"2 RUE BENOIT MALON";"SURESNES";"T";11.67968;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630203";"Bacalan 3";"278 RUE BLANQUI";"BORDEAUX";"R";11.67729;11
"Enedis";"17X100A100A0001A";"2020";"E";"920730111";"Plateau Ouest 1";"1 RUE RAYMOND COSSON";"SURESNES";"R";11.65256;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380808";"La Madeleine Mauconseil";"21 RUE FERDINAND";"RENNES";"R";11.64549;15
"Enedis";"17X100A100A0001A";"2020";"E";"352380402";"Cimetière du Nord";"13 RUE JACQUES LEONARD";"RENNES";"R";11.64129;10
"Enedis";"17X100A100A0001A";"2020";"E";"330631005";"Saint-Bruno-Saint-Victor 5";"45 B COURS MARECHAL JUIN";"BORDEAUX";"T";11.63327;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380606";"Le Bois Perrin";"20 SQUARE DOCTEUR ARTHUR QUENTIN";"RENNES";"R";11.62142;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341501";"Les Roses";"3 ALLEE DES MERISIERS";"ORLÉANS";"R";11.61881;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630501";"Hôtel de Ville-Quinconces 1";"46 RUE DE CURSOL";"BORDEAUX";"R";11.61426;11
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"35 AVENUE SIR WINSTON CHURCHILL";"RENNES";"R";11.61365;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"9 SQUARE DE CHAMPAGNE";"RENNES";"R";11.61036;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630308";"Chartrons-Grand Parc 8";"8 COURS DE LUZE";"BORDEAUX";"T";11.60338;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381102";"Le Landrel Est Les Hautes Ourmes";"4 ALLEE CHANTAL CONNAN";"RENNES";"R";11.59687;14
"Enedis";"17X100A100A0001A";"2020";"E";"352380807";"Villeneuve";"5 SQUARE DU GENERAL GARNIER DU PLESSIX";"RENNES";"R";11.58893;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380602";"Michelet";"155 A AVENUE DU GENERAL LECLERC";"RENNES";"R";11.58308;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341401";"Plantes-Dauphine";"20 AVENUE DAUPHINE";"ORLÉANS";"I";11.57388;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"22 RUE DE PICARDIE";"RENNES";"R";11.56905;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"6 RUE FERNAND KERFORNE";"RENNES";"R";11.56803;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380402";"Cimetière du Nord";"49 RUE ARMAND REBILLON";"RENNES";"I";11.544;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380804";"Jean-Baptiste Barre";"131 RUE DE CHATILLON";"RENNES";"R";11.52733;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381105";"Torigné Est";"8 SQUARE DE TRANSYLVANIE";"RENNES";"R";11.51062;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"13 AVENUE DE GUYENNE";"RENNES";"R";11.50389;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380502";"Brno";"19 RUE GUSTAVE CHARPENTIER";"RENNES";"R";11.48831;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"27 B BOULEVARD SOLFERINO";"RENNES";"R";11.48816;13
"Enedis";"17X100A100A0001A";"2020";"E";"352380904";"Cleunay Ouest";"5 RUE NATHALIE LEMEL";"RENNES";"R";11.4797;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380101";"Cathédrale";"17 RUE NANTAISE";"RENNES";"R";11.47704;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380903";"Cleunay Est";"RUE ROGER HENRI GUERRAND";"RENNES";"T";11.46536;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"8 AVENUE DES FRANCAIS LIBRES";"RENNES";"R";11.44903;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630303";"Chartrons-Grand Parc 3";"2 ALLEE FRANCIS DELOBELLE";"BORDEAUX";"R";11.44197;16
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"31 AVENUE SIR WINSTON CHURCHILL";"RENNES";"R";11.43003;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"1 B RUE EUGENE VIGNAT";"ORLÉANS";"T";11.42864;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370601";"Lamalgue";"PROMENADE HENRI FABRE";"TOULON";"T";11.42117;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380703";"Le Landry";"16 SQUARE LOUIS MASSIGNON";"RENNES";"R";11.40926;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380110";"Hôtel-Dieu";"2 B RUE DE LA COCHARDIERE";"RENNES";"R";11.4058;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380502";"Brno";"16 RUE D EXETER";"RENNES";"R";11.4057;10
"Enedis";"17X100A100A0001A";"2020";"E";"452341301";"Fiacre-Chenault";"9 RUE PROUVENCAL DE SAINT HILAIRE";"ORLÉANS";"R";11.39015;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630604";"Saint-Seurin-Fondaudège 4";"52 RUE MONDENARD";"BORDEAUX";"R";11.36854;11
"Enedis";"17X100A100A0001A";"2020";"E";"452341202";"Écale-Rives de Loire";"45 ALLEE PIERRE CHEVALLIER";"ORLÉANS";"R";11.35415;10
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"44 RUE DES MOULINEAUX";"SURESNES";"R";11.3492;13
"Enedis";"17X100A100A0001A";"2020";"E";"352380508";"Émile Bernard";"3 RUE PERE JOSEPH WRESINSKI";"RENNES";"R";11.32783;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380903";"Cleunay Est";"11 RUE ROGER HENRI GUERRAND";"RENNES";"R";11.31108;31
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"42 RUE VICTOR SCHOELCHER";"RENNES";"R";11.29218;11
"Enedis";"17X100A100A0001A";"2020";"E";"452340102";"Bourgogne-Préfecture";"RUE ROBERT DE COURTENAY";"ORLÉANS";"T";11.25427;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342002";"Lavoisier-Insee";"3 RUE JULES MICHELET";"ORLÉANS";"R";11.21138;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630203";"Bacalan 3";"94 RUE PASCAL LAFARGUE";"BORDEAUX";"R";11.20985;10
"Enedis";"17X100A100A0001A";"2020";"E";"831370609";"Champ de Mars I";"89 BOULEVARD GEORGES CLEMENCEAU";"TOULON";"T";11.20216;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380606";"Le Bois Perrin";"16 SQUARE DU BOIS PERRIN";"RENNES";"R";11.19335;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630901";"Saint-Augustin 1";"158 RUE DE LA PELOUSE DE DOUET";"BORDEAUX";"R";11.18604;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380401";"Jean Ogée";"8 RUE PERRIN DE LA TOUCHE";"RENNES";"R";11.16418;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"40 SQUARE DES HAUTES CHALAIS";"RENNES";"R";11.15871;10
"Enedis";"17X100A100A0001A";"2020";"E";"831370502";"Saint-Louis";"5 RUE LOUIS JOURDAN";"TOULON";"R";11.15509;11
"Enedis";"17X100A100A0001A";"2020";"E";"920730110";"Cité Jardins 2";"7 AVENUE DE L ABBE SAINT PIERRE";"SURESNES";"R";11.14077;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340602";"Grand Villiers";"12 RUE MONSEIGNEUR VIE";"ORLÉANS";"R";11.13163;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630603";"Saint-Seurin-Fondaudège 3";"63 RUE DE LISLEFERME";"BORDEAUX";"R";11.12368;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381101";"Le Landrel Ouest";"16 VILLA MORAVIE";"RENNES";"R";11.1081;11
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"15 RUE DU LIMOUSIN";"RENNES";"R";11.06123;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"6 RUE DU NIVERNAIS";"RENNES";"R";11.05608;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380305";"Port Cahours";"7 RUE DE LA BLETTERIE";"RENNES";"R";11.04474;12
"Enedis";"17X100A100A0001A";"2020";"E";"352380305";"Port Cahours";"46 RUE DE LA BLETTERIE";"RENNES";"R";11.01953;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380106";"Colombier Sud et Ouest";"2 RUE DU CAPITAINE MAIGNAN";"RENNES";"R";11.01801;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380204";"Paris Ouest Martenot";"3 RUE DE BELFORT";"RENNES";"R";11.01264;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380107";"Dalle du Colombier";"16 RUE D ISLY";"RENNES";"T";11.00697;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370905";"Élisa-La Pivotte";"54 AVENUE AMIRAL RAVEL";"TOULON";"R";10.99539;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381203";"Canada";"36 AVENUE HENRI FREVILLE";"RENNES";"R";10.9917;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380504";"Le Gast Est";"225 RUE DE FOUGERES";"RENNES";"R";10.97269;13
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"1 SQUARE DE CHAMPAGNE";"RENNES";"R";10.96091;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380807";"Villeneuve";"4 RUE PAUL FEVAL";"RENNES";"R";10.95447;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"63 RUE ANATOLE LE BRAZ";"RENNES";"R";10.95226;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381105";"Torigné Est";"6 SQUARE DE TRANSYLVANIE";"RENNES";"R";10.94432;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380305";"Port Cahours";"46 B RUE DE LA BLETTERIE";"RENNES";"R";10.93285;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"13 RUE D ALSACE";"RENNES";"R";10.87848;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380205";"Paris Est";"57 RUE DE PARIS";"RENNES";"I";10.87195;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340201";"Martroi-Cathédrale";"16 RUE JEANNE D ARC";"ORLÉANS";"T";10.87145;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"12 RUE DE PICARDIE";"RENNES";"R";10.86862;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380701";"Croix Saint-Hélier";"38 RUE DE VOUZIERS";"RENNES";"R";10.86676;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"15 RUE D ALSACE";"RENNES";"R";10.85885;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"20 AVENUE SIR WINSTON CHURCHILL";"RENNES";"R";10.85701;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380604";"Les Longs Champs Sud";"6 RUE BENJAMIN FRANKLIN";"RENNES";"R";10.84688;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"7 AVENUE DES FRANCAIS LIBRES";"RENNES";"R";10.84424;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"1 RUE DE LA CRECHE";"RENNES";"R";10.83236;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380503";"Le Gast Ouest";"4 RUE POULLART DES PLACES";"RENNES";"R";10.82086;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380803";"Gaëtan Hervé";"18 BOULEVARD DE L YSER";"RENNES";"R";10.81978;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380304";"La Touche";"8 D ALLEE PIERRE TUMOINE";"RENNES";"R";10.81793;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380804";"Jean-Baptiste Barre";"46 RUE BIGOT DE PREAMENEU";"RENNES";"R";10.81114;13
"Enedis";"17X100A100A0001A";"2020";"E";"920730105";"Cité Jardins 3";"6 AVENUE EMMANUEL KANT";"SURESNES";"R";10.80023;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380501";"Emmanuel Mounier";"8 SQUARE SAINT EXUPERY";"RENNES";"R";10.78965;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380301";"Mail";"13 RUE DE LORGERIL";"RENNES";"R";10.77943;10
"Enedis";"17X100A100A0001A";"2020";"E";"831370504";"Haute Ville-La Gare";"7 RUE ANATOLE FRANCE";"TOULON";"I";10.76337;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380304";"La Touche";"11 RUE CARDINAL PAUL GOUYON";"RENNES";"R";10.76309;11
"Enedis";"17X100A100A0001A";"2020";"E";"330631003";"Saint-Bruno-Saint-Victor 3";"58 RUE JOSEPH ABRIA";"BORDEAUX";"T";10.76106;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631207";"Nansouty 7";"18 RUE BILLAUDEL";"BORDEAUX";"R";10.75719;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"14 RUE DE PICARDIE";"RENNES";"R";10.75411;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"24 RUE DE LORRAINE";"RENNES";"R";10.74836;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380205";"Paris Est";"2 RUE RICHARD LENOIR";"RENNES";"R";10.738;10
"Enedis";"17X100A100A0001A";"2020";"E";"33063XXXX";"Iris fictif de la commune Bordeaux";"RUE DE LA SEGLIERE";"BORDEAUX";"I";10.72953;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"127 FAUBOURG BANNIER";"ORLÉANS";"T";10.717;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340602";"Grand Villiers";"18 RUE PAUL LEMESLE";"ORLÉANS";"R";10.69489;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"6 SQUARE RENE LE BOURDELLES";"RENNES";"R";10.67568;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381003";"Villejean Sud-Ouest";"17 AVENUE DE GUYENNE";"RENNES";"R";10.67555;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381104";"Torigné Ouest";"8 PLACE DE SERBIE";"RENNES";"R";10.63433;12
"Enedis";"17X100A100A0001A";"2020";"E";"452340602";"Grand Villiers";"3 RUE DE LA CROIX FEUILLATRE";"ORLÉANS";"R";10.63048;10
"Enedis";"17X100A100A0001A";"2020";"E";"330631203";"Nansouty 3";"6 RUE PUYSEGUR";"BORDEAUX";"R";10.6285;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"8 RUE FERNAND KERFORNE";"RENNES";"R";10.6279;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630904";"Saint-Augustin 4";"10 RUE EMILE GENTIL";"BORDEAUX";"R";10.62658;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340602";"Grand Villiers";"1 RUE DE LA CROIX FEUILLATRE";"ORLÉANS";"R";10.59478;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"RUE DES CARMES";"ORLÉANS";"I";10.59371;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"7 RUE GINA PANE";"RENNES";"R";10.58962;11
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"34 RUE JEAN MONNET";"RENNES";"R";10.57736;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380202";"Les Mottais";"34 C RUE HONORE DE BALZAC";"RENNES";"R";10.57158;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340604";"Marne";"12 AVENUE DE LA MARNE";"ORLÉANS";"R";10.56381;10
"Enedis";"17X100A100A0001A";"2020";"E";"330630604";"Saint-Seurin-Fondaudège 4";"10 RUE DE LA CROIX DE SEGUEY";"BORDEAUX";"T";10.56354;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380602";"Michelet";"29 BOULEVARD ALEXIS CARREL";"RENNES";"R";10.55472;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380201";"Jules Ferry";"2 A RUE DU BOIS RONDEL";"RENNES";"R";10.55373;16
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"23 SQUARE DES HAUTES CHALAIS";"RENNES";"R";10.55188;10
"Enedis";"17X100A100A0001A";"2020";"E";"452340604";"Marne";"30 AVENUE DE LA MARNE";"ORLÉANS";"R";10.55069;10
"Enedis";"17X100A100A0001A";"2020";"E";"352380903";"Cleunay Est";"12 RUE ROGER HENRI GUERRAND";"RENNES";"R";10.54412;12
"Enedis";"17X100A100A0001A";"2020";"E";"352381004";"Villejean Nord-Ouest";"9 RUE DU LIMOUSIN";"RENNES";"R";10.53788;10
"Enedis";"17X100A100A0001A";"2020";"E";"352381005";"Villejean Nord-Est";"8 RUE DE FRANCHE COMTE";"RENNES";"R";10.5357;10
